Datos principales,Tiempo serie 1,Datos serie 1,Tiempo serie 2,Datos serie 2,
Velocidad de Urano,1011.248535,0.014849,1443.131226,0.014946
30687,1011.264893,0.014849,1443.147461,0.014946
0.014755,1011.281189,0.014849,1443.163696,0.014946
,1011.297546,0.014849,1443.179932,0.014946
,1011.313843,0.014849,1443.196167,0.014946
,1011.330139,0.014849,1443.212402,0.014946
,1011.346497,0.014849,1443.228638,0.014946
,1011.362793,0.014849,1443.244873,0.014946
,1011.379089,0.014849,1443.261108,0.014946
,1011.395447,0.014849,1443.277344,0.014946
,1011.411743,0.014849,1443.293579,0.014946
,1011.428101,0.014849,1443.309814,0.014946
,1011.444397,0.014849,1443.326050,0.014946
,1011.460693,0.014849,1443.342285,0.014946
,1011.477051,0.014849,1443.358521,0.014946
,1011.493347,0.014849,1443.374756,0.014946
,1011.509705,0.014849,1443.390991,0.014946
,1011.526001,0.014849,1443.407227,0.014946
,1011.542297,0.014849,1443.423462,0.014946
,1011.558655,0.014849,1443.439697,0.014946
,1011.574951,0.014849,1443.455933,0.014946
,1011.591248,0.014849,1443.472290,0.014946
,1011.607605,0.014849,1443.488525,0.014946
,1011.623901,0.014849,1443.504761,0.014946
,1011.640259,0.014849,1443.520996,0.014946
,1011.656555,0.014849,1443.537231,0.014946
,1011.672852,0.014849,1443.553467,0.014946
,1011.689209,0.014849,1443.569702,0.014946
,1011.705505,0.014849,1443.585938,0.014946
,1011.721863,0.014849,1443.602173,0.014946
,1011.738159,0.014849,1443.618408,0.014946
,1011.754456,0.014849,1443.634644,0.014946
,1011.770813,0.014849,1443.650879,0.014946
,1011.787109,0.014849,1443.667114,0.014946
,1011.803406,0.014849,1443.683350,0.014946
,1011.819763,0.014849,1443.699585,0.014946
,1011.836060,0.014849,1443.715820,0.014946
,1011.852417,0.014849,1443.732056,0.014946
,1011.868713,0.014849,1443.748291,0.014946
,1011.885010,0.014849,1443.764526,0.014946
,1011.901367,0.014849,1443.780762,0.014946
,1011.917664,0.014849,1443.796997,0.014946
,1011.933960,0.014849,1443.813232,0.014946
,1011.950317,0.014849,1443.829468,0.014946
,1011.966614,0.014849,1443.845703,0.014946
,1011.982971,0.014849,1443.861938,0.014946
,1011.999268,0.014849,1443.878296,0.014946
,1012.015564,0.014849,1443.894531,0.014946
,1012.031921,0.014849,1443.910767,0.014946
,1012.048218,0.014849,1443.927002,0.014946
,1012.064575,0.014849,1443.943237,0.014946
,1012.080872,0.014849,1443.959473,0.014946
,1012.097168,0.014849,1443.975708,0.014946
,1012.113525,0.014849,1443.991943,0.014946
,1012.129822,0.014849,1444.008179,0.014946
,1012.146118,0.014849,1444.024414,0.014946
,1012.162476,0.014849,1444.040649,0.014946
,1012.178772,0.014849,1444.056885,0.014946
,1012.195129,0.014849,1444.073120,0.014946
,1012.211426,0.014849,1444.089355,0.014946
,1012.227722,0.014849,1444.105591,0.014946
,1012.244080,0.014849,1444.121826,0.014946
,1012.260376,0.014849,1444.138062,0.014946
,1012.276733,0.014849,1444.154297,0.014946
,1012.293030,0.014849,1444.170532,0.014946
,1012.309326,0.014849,1444.186768,0.014946
,1012.325684,0.014849,1444.203003,0.014946
,1012.341980,0.014849,1444.219238,0.014946
,1012.358276,0.014849,1444.235474,0.014946
,1012.374634,0.014849,1444.251709,0.014946
,1012.390930,0.014849,1444.267944,0.014946
,1012.407288,0.014849,1444.284302,0.014946
,1012.423584,0.014849,1444.300537,0.014946
,1012.439880,0.014849,1444.316772,0.014946
,1012.456238,0.014849,1444.333008,0.014946
,1012.472534,0.014849,1444.349243,0.014946
,1012.488892,0.014849,1444.365479,0.014946
,1012.505188,0.014849,1444.381714,0.014946
