Datos principales,Tiempo serie 1,Datos serie 1,Tiempo serie 2,Datos serie 2,
Velocidad de Venus,1011.248535,0.227991,1443.131226,0.185463
225,1011.264893,0.227990,1443.147461,0.185516
0.075999,1011.281189,0.227988,1443.163696,0.185569
,1011.297546,0.227987,1443.179932,0.185622
,1011.313843,0.227985,1443.196167,0.185676
,1011.330139,0.227983,1443.212402,0.185729
,1011.346497,0.227981,1443.228638,0.185782
,1011.362793,0.227979,1443.244873,0.185836
,1011.379089,0.227977,1443.261108,0.185889
,1011.395447,0.227975,1443.277344,0.185942
,1011.411743,0.227972,1443.293579,0.185996
,1011.428101,0.227970,1443.309814,0.186049
,1011.444397,0.227967,1443.326050,0.186102
,1011.460693,0.227964,1443.342285,0.186156
,1011.477051,0.227961,1443.358521,0.186209
,1011.493347,0.227958,1443.374756,0.186263
,1011.509705,0.227955,1443.390991,0.186316
,1011.526001,0.227952,1443.407227,0.186370
,1011.542297,0.227948,1443.423462,0.186423
,1011.558655,0.227945,1443.439697,0.186477
,1011.574951,0.227941,1443.455933,0.186530
,1011.591248,0.227937,1443.472290,0.186584
,1011.607605,0.227933,1443.488525,0.186637
,1011.623901,0.227929,1443.504761,0.186691
,1011.640259,0.227925,1443.520996,0.186744
,1011.656555,0.227920,1443.537231,0.186798
,1011.672852,0.227916,1443.553467,0.186851
,1011.689209,0.227911,1443.569702,0.186905
,1011.705505,0.227907,1443.585938,0.186958
,1011.721863,0.227902,1443.602173,0.187012
,1011.738159,0.227897,1443.618408,0.187066
,1011.754456,0.227892,1443.634644,0.187119
,1011.770813,0.227887,1443.650879,0.187173
,1011.787109,0.227881,1443.667114,0.187227
,1011.803406,0.227876,1443.683350,0.187280
,1011.819763,0.227870,1443.699585,0.187334
,1011.836060,0.227864,1443.715820,0.187388
,1011.852417,0.227859,1443.732056,0.187441
,1011.868713,0.227853,1443.748291,0.187495
,1011.885010,0.227846,1443.764526,0.187549
,1011.901367,0.227840,1443.780762,0.187603
,1011.917664,0.227834,1443.796997,0.187656
,1011.933960,0.227827,1443.813232,0.187710
,1011.950317,0.227821,1443.829468,0.187764
,1011.966614,0.227814,1443.845703,0.187818
,1011.982971,0.227807,1443.861938,0.187871
,1011.999268,0.227800,1443.878296,0.187925
,1012.015564,0.227793,1443.894531,0.187979
,1012.031921,0.227786,1443.910767,0.188033
,1012.048218,0.227779,1443.927002,0.188087
,1012.064575,0.227771,1443.943237,0.188141
,1012.080872,0.227763,1443.959473,0.188194
,1012.097168,0.227756,1443.975708,0.188248
,1012.113525,0.227748,1443.991943,0.188302
,1012.129822,0.227740,1444.008179,0.188356
,1012.146118,0.227732,1444.024414,0.188410
,1012.162476,0.227724,1444.040649,0.188464
,1012.178772,0.227715,1444.056885,0.188518
,1012.195129,0.227707,1444.073120,0.188572
