Datos principales,Tiempo serie 1,Datos serie 1,Tiempo serie 2,Datos serie 2,
Velocidad de Tierra,1011.248535,0.085858,1443.131226,0.065501
365,1011.264893,0.085849,1443.147461,0.065499
0.064636,1011.281189,0.085840,1443.163696,0.065498
,1011.297546,0.085832,1443.179932,0.065496
,1011.313843,0.085823,1443.196167,0.065494
,1011.330139,0.085814,1443.212402,0.065493
,1011.346497,0.085805,1443.228638,0.065491
,1011.362793,0.085797,1443.244873,0.065489
,1011.379089,0.085788,1443.261108,0.065488
,1011.395447,0.085779,1443.277344,0.065486
,1011.411743,0.085770,1443.293579,0.065485
,1011.428101,0.085762,1443.309814,0.065483
,1011.444397,0.085753,1443.326050,0.065481
,1011.460693,0.085744,1443.342285,0.065480
,1011.477051,0.085735,1443.358521,0.065478
,1011.493347,0.085727,1443.374756,0.065477
,1011.509705,0.085718,1443.390991,0.065475
,1011.526001,0.085709,1443.407227,0.065473
,1011.542297,0.085700,1443.423462,0.065472
,1011.558655,0.085692,1443.439697,0.065470
,1011.574951,0.085683,1443.455933,0.065469
,1011.591248,0.085674,1443.472290,0.065467
,1011.607605,0.085666,1443.488525,0.065466
,1011.623901,0.085657,1443.504761,0.065464
,1011.640259,0.085648,1443.520996,0.065462
,1011.656555,0.085639,1443.537231,0.065461
,1011.672852,0.085631,1443.553467,0.065459
,1011.689209,0.085622,1443.569702,0.065458
,1011.705505,0.085613,1443.585938,0.065456
,1011.721863,0.085605,1443.602173,0.065454
,1011.738159,0.085596,1443.618408,0.065453
,1011.754456,0.085587,1443.634644,0.065451
,1011.770813,0.085578,1443.650879,0.065450
,1011.787109,0.085570,1443.667114,0.065448
,1011.803406,0.085561,1443.683350,0.065447
,1011.819763,0.085552,1443.699585,0.065445
,1011.836060,0.085544,1443.715820,0.065443
,1011.852417,0.085535,1443.732056,0.065442
,1011.868713,0.085526,1443.748291,0.065440
,1011.885010,0.085518,1443.764526,0.065439
,1011.901367,0.085509,1443.780762,0.065437
,1011.917664,0.085500,1443.796997,0.065436
,1011.933960,0.085492,1443.813232,0.065434
,1011.950317,0.085483,1443.829468,0.065433
,1011.966614,0.085474,1443.845703,0.065431
,1011.982971,0.085466,1443.861938,0.065429
,1011.999268,0.085457,1443.878296,0.065428
,1012.015564,0.085448,1443.894531,0.065426
,1012.031921,0.085440,1443.910767,0.065425
,1012.048218,0.085431,1443.927002,0.065423
,1012.064575,0.085422,1443.943237,0.065422
,1012.080872,0.085414,1443.959473,0.065420
,1012.097168,0.085405,1443.975708,0.065419
,1012.113525,0.085396,1443.991943,0.065417
,1012.129822,0.085388,1444.008179,0.065416
,1012.146118,0.085379,1444.024414,0.065414
,1012.162476,0.085370,1444.040649,0.065413
,1012.178772,0.085362,1444.056885,0.065411
,1012.195129,0.085353,1444.073120,0.065409
,1012.211426,0.085344,1444.089355,0.065408
,1012.227722,0.085336,1444.105591,0.065406
,1012.244080,0.085327,1444.121826,0.065405
,1012.260376,0.085319,1444.138062,0.065403
,1012.276733,0.085310,1444.154297,0.065402
,1012.293030,0.085301,1444.170532,0.065400
,1012.309326,0.085293,1444.186768,0.065399
,1012.325684,0.085284,1444.203003,0.065397
,1012.341980,0.085275,1444.219238,0.065396
,1012.358276,0.085267,1444.235474,0.065394
,1012.374634,0.085258,1444.251709,0.065393
,1012.390930,0.085250,1444.267944,0.065391
,1012.407288,0.085241,1444.284302,0.065390
,1012.423584,0.085232,1444.300537,0.065388
,1012.439880,0.085224,1444.316772,0.065387
,1012.456238,0.085215,1444.333008,0.065385
,1012.472534,0.085207,1444.349243,0.065384
,1012.488892,0.085198,1444.365479,0.065382
,1012.505188,0.085189,1444.381714,0.065381
,1012.521484,0.085181,1444.397949,0.065379
,1012.537842,0.085172,1444.414185,0.065378
,1012.554138,0.085164,1444.430420,0.065376
,1012.570435,0.085155,1444.446655,0.065375
,1012.586792,0.085146,1444.462891,0.065373
,1012.603088,0.085138,1444.479126,0.065372
,1012.619446,0.085129,1444.495361,0.065370
,1012.635742,0.085121,1444.511597,0.065369
,1012.652039,0.085112,1444.527832,0.065367
,1012.668396,0.085104,1444.544067,0.065366
,1012.684692,0.085095,1444.560303,0.065364
,1012.701050,0.085086,1444.576538,0.065363
,1012.717346,0.085078,1444.592773,0.065361
,1012.733643,0.085069,1444.609009,0.065360
,1012.750000,0.085061,1444.625244,0.065358
,1012.766296,0.085052,1444.641479,0.065357
,1012.782593,0.085044,1444.657715,0.065355
,1012.798950,0.085035,1444.673950,0.065354
,1012.815247,0.085027,1444.690186,0.065352
,1012.831604,0.085018,1444.706543,0.065351
